timestamp,vehicle_id,speed,engine_temp,fuel_level,lat,lon
2024-03-03 08:10:00,V4,55,84,37,12.94753,77.86402
2024-03-03 08:10:00,V5,17,90,52,13.18685,77.54066
2024-03-03 08:15:00,V1,88,85,65,13.19256,78.20431
2024-03-03 08:15:00,V2,52,106,50,13.75259,77.81221
2024-03-03 08:15:00,V3,56,104,28,13.74165,78.48451
2024-03-03 08:15:00,V4,115,112,80,13.60554,78.2393
2024-03-03 08:15:00,V5,39,82,31,13.01096,78.06433
2024-03-03 08:20:00,V1,15,95,21,12.94401,78.4222
2024-03-03 08:20:00,V2,19,70,42,13.36811,78.38834
2024-03-03 08:20:00,V3,91,96,51,13.48033,78.10185
2024-03-03 08:20:00,V4,13,88,29,13.02587,77.65771
2024-03-03 08:20:00,V5,8,75,41,13.09413,77.50282
2024-03-03 08:25:00,V1,67,73,37,13.67561,78.00255
2024-03-03 08:25:00,V2,65,100,68,13.23109,77.88342
2024-03-03 08:25:00,V3,102,114,45,13.47262,78.49911
2024-03-03 08:25:00,V4,67,91,83,13.41028,77.95978
2024-03-03 08:25:00,V5,101,74,43,13.74658,78.29075
2024-03-03 08:30:00,V1,44,71,93,13.85559,78.21418
2024-03-03 08:30:00,V2,81,95,93,13.02776,78.32705
2024-03-03 08:30:00,V3,99,98,24,12.97932,78.35587
2024-03-03 08:30:00,V4,68,111,57,13.55959,78.31708
2024-03-03 08:30:00,V5,88,89,89,13.38819,77.89013
2024-03-03 08:35:00,V1,83,81,52,13.88454,77.58823
2024-03-03 08:35:00,V2,61,113,94,13.56669,78.1001
2024-03-03 08:35:00,V3,119,105,94,13.39017,77.59397
2024-03-03 08:35:00,V4,16,111,97,13.23378,77.87772
2024-03-03 08:35:00,V5,86,111,96,13.7301,77.74895
2024-03-03 08:40:00,V1,83,79,72,13.32806,77.53178
2024-03-03 08:40:00,V2,57,108,55,13.80445,78.16643
2024-03-03 08:40:00,V3,49,94,53,13.56098,78.38404
2024-03-03 08:40:00,V4,87,74,12,13.71336,78.0445
2024-03-03 08:40:00,V5,100,78,52,13.65115,77.5821
2024-03-03 08:45:00,V1,66,72,77,13.30875,77.57282
2024-03-03 08:45:00,V2,37,101,35,13.72632,78.38317
2024-03-03 08:45:00,V3,74,117,76,13.83557,78.07737
2024-03-03 08:45:00,V4,119,84,90,13.09081,78.21212
2024-03-03 08:45:00,V5,106,114,75,13.40898,77.65268
2024-03-03 08:50:00,V1,32,110,84,13.79352,77.75256
2024-03-03 08:50:00,V2,117,116,91,13.6227,77.72632
2024-03-03 08:50:00,V3,61,71,97,13.14551,78.03543
2024-03-03 08:50:00,V4,104,103,86,13.73926,78.23375
2024-03-03 08:50:00,V5,66,88,65,13.03321,78.31271
2024-03-03 08:55:00,V1,36,117,40,13.49887,77.9798
2024-03-03 08:55:00,V2,26,89,13,13.55798,77.57941
2024-03-03 08:55:00,V3,113,104,23,13.77509,78.4885
2024-03-03 08:55:00,V4,19,91,56,13.48865,78.44084
2024-03-03 08:55:00,V5,117,97,48,13.39222,78.23526
2024-03-03 09:00:00,V1,63,87,33,13.74157,78.44707
2024-03-03 09:00:00,V2,86,80,38,13.2198,77.94552
2024-03-03 09:00:00,V3,42,80,38,13.1345,78.28057
2024-03-03 09:00:00,V4,38,95,70,13.06894,78.45359
2024-03-03 09:00:00,V5,104,85,22,13.87992,78.27488
2024-03-03 09:05:00,V1,12,77,70,13.58397,77.75652
2024-03-03 09:05:00,V2,119,114,50,12.90958,77.97638
2024-03-03 09:05:00,V3,6,98,39,13.03745,78.03705
2024-03-03 09:05:00,V4,88,115,54,13.19851,78.1726
2024-03-03 09:05:00,V5,12,108,44,12.97235,78.49022
2024-03-03 09:10:00,V1,97,78,33,13.36452,78.15991
2024-03-03 09:10:00,V2,97,103,90,13.34522,77.50734
2024-03-03 09:10:00,V3,2,96,50,13.74839,77.98812
2024-03-03 09:10:00,V4,101,113,68,13.1377,78.33217
2024-03-03 09:10:00,V5,74,89,94,13.203,78.42535
2024-03-03 09:15:00,V1,94,83,44,13.52742,78.30997
2024-03-03 09:15:00,V2,37,114,97,13.27713,77.93343
2024-03-03 09:15:00,V3,31,120,85,12.91801,78.3643
2024-03-03 09:15:00,V4,66,111,93,13.27957,78.24621
2024-03-03 09:15:00,V5,74,95,60,13.18782,77.79759
2024-03-03 09:20:00,V1,60,85,67,13.8198,77.9961
2024-03-03 09:20:00,V2,22,109,12,13.24676,77.78281
2024-03-03 09:20:00,V3,85,72,69,13.31017,77.53751
2024-03-03 09:20:00,V4,88,96,51,12.92814,77.84937
2024-03-03 09:20:00,V5,36,114,40,13.88038,77.89221
2024-03-03 09:25:00,V1,63,84,46,13.05918,77.69302
2024-03-03 09:25:00,V2,94,97,10,13.75661,78.05785
2024-03-03 09:25:00,V3,37,90,37,12.94971,78.07383
2024-03-03 09:25:00,V4,4,86,61,12.92401,78.36757
2024-03-03 09:25:00,V5,111,110,95,13.705,78.24897
2024-03-03 09:30:00,V1,112,114,76,13.67613,78.43512
2024-03-03 09:30:00,V2,90,110,97,13.54258,77.60221
2024-03-03 09:30:00,V3,15,98,44,12.936,78.00288
2024-03-03 09:30:00,V4,5,78,51,13.03086,77.71398
2024-03-03 09:30:00,V5,85,77,55,13.20643,77.64792
2024-03-03 09:35:00,V1,40,96,23,13.87697,78.11533
2024-03-03 09:35:00,V2,38,72,57,13.2303,78.01061
2024-03-03 09:35:00,V3,32,86,60,12.981,78.31928
2024-03-03 09:35:00,V4,42,72,26,13.33641,78.31801
2024-03-03 09:35:00,V5,70,102,42,13.64092,78.01016
2024-03-03 09:40:00,V1,58,99,74,13.23211,77.89879
2024-03-03 09:40:00,V2,45,92,16,13.7415,77.83402
2024-03-03 09:40:00,V3,107,120,82,13.81841,78.07787
2024-03-03 09:40:00,V4,94,107,62,13.22319,77.69477
2024-03-03 09:40:00,V5,53,116,94,13.48254,77.50212
2024-03-03 09:45:00,V1,81,101,12,13.71532,77.67094
2024-03-03 09:45:00,V2,112,71,46,13.83148,78.1523
2024-03-03 09:45:00,V3,32,74,36,13.70073,78.28648
2024-03-03 09:45:00,V4,86,79,94,12.97845,77.56208
2024-03-03 09:45:00,V5,22,102,44,12.95347,77.52788
2024-03-03 09:50:00,V1,42,108,65,13.37037,77.98082
2024-03-03 09:50:00,V2,66,81,53,12.94958,77.84251
2024-03-03 09:50:00,V3,23,101,69,13.79919,78.47326
2024-03-03 09:50:00,V4,41,79,43,13.83298,77.78256
2024-03-03 09:50:00,V5,4,80,14,13.18748,77.83656
2024-03-03 09:55:00,V1,30,85,91,13.73795,77.63283
2024-03-03 09:55:00,V2,87,73,31,13.79348,77.82108
2024-03-03 09:55:00,V3,111,89,91,13.76307,78.33974
2024-03-03 09:55:00,V4,53,88,17,13.34933,78.19048
2024-03-03 09:55:00,V5,18,101,63,13.77423,77.88561
2024-03-03 10:00:00,V1,78,116,55,12.9937,78.04547
2024-03-03 10:00:00,V2,65,92,38,13.35556,78.34485
2024-03-03 10:00:00,V3,97,120,59,13.88338,77.65626
2024-03-03 10:00:00,V4,87,73,39,13.20495,78.34952
2024-03-03 10:00:00,V5,21,91,11,13.25158,77.59457
2024-03-03 10:05:00,V1,93,94,72,13.55157,78.39349
2024-03-03 10:05:00,V2,74,104,75,13.5498,78.44165
2024-03-03 10:05:00,V3,11,73,36,13.78499,77.81569
2024-03-03 10:05:00,V4,31,100,27,13.00588,78.38308
2024-03-03 10:05:00,V5,71,96,86,13.45814,78.2047
2024-03-03 10:10:00,V1,79,112,45,13.38118,77.67849
2024-03-03 10:10:00,V2,65,75,90,13.69874,77.86295
2024-03-03 10:10:00,V3,96,106,79,13.76143,78.17455
2024-03-03 10:10:00,V4,88,89,78,13.66438,78.46598
2024-03-03 10:10:00,V5,64,104,36,13.78354,78.29264
2024-03-03 10:15:00,V1,67,116,15,13.36092,78.1514
2024-03-03 10:15:00,V2,100,90,32,13.87767,78.36673
2024-03-03 10:15:00,V3,75,78,64,13.54828,78.06817
2024-03-03 10:15:00,V4,28,111,31,13.76295,78.10911
2024-03-03 10:15:00,V5,0,107,48,13.86541,78.17049
2024-03-03 10:20:00,V1,74,120,59,13.084,78.25759
2024-03-03 10:20:00,V2,41,110,39,13.24912,78.24111
2024-03-03 10:20:00,V3,87,83,24,13.2362,77.54866
2024-03-03 10:20:00,V4,9,102,68,12.9369,77.99089
2024-03-03 10:20:00,V5,28,70,40,13.79097,78.42207
2024-03-03 10:25:00,V1,69,102,93,13.07082,78.34888
2024-03-03 10:25:00,V2,101,99,29,13.82073,78.26647
2024-03-03 10:25:00,V3,25,95,15,13.1876,78.33256
2024-03-03 10:25:00,V4,27,87,84,13.339,77.57172
2024-03-03 10:25:00,V5,88,96,41,12.9011,78.24721
2024-03-03 10:30:00,V1,5,78,57,12.96713,78.18928
2024-03-03 10:30:00,V2,38,99,25,13.08001,77.69799
2024-03-03 10:30:00,V3,51,70,73,13.61924,78.00181
2024-03-03 10:30:00,V4,11,78,18,12.92328,77.98784
2024-03-03 10:30:00,V5,68,107,52,13.18595,77.78726
2024-03-03 10:35:00,V1,8,102,36,13.0401,77.85712
2024-03-03 10:35:00,V2,45,89,34,13.36398,78.0704
2024-03-03 10:35:00,V3,34,81,56,13.82618,77.57954
2024-03-03 10:35:00,V4,115,95,32,13.01494,78.38245
2024-03-03 10:35:00,V5,70,92,38,13.08611,78.33515
2024-03-03 10:40:00,V1,39,118,87,13.32161,77.81898
2024-03-03 10:40:00,V2,29,105,67,13.72696,78.12359
2024-03-03 10:40:00,V3,78,70,64,13.88415,78.17359
2024-03-03 10:40:00,V4,61,87,67,13.06546,77.97116
2024-03-03 10:40:00,V5,72,87,52,12.93457,78.30084
2024-03-03 10:45:00,V1,42,115,100,13.42791,78.26569
2024-03-03 10:45:00,V2,47,94,87,13.62634,77.60309
2024-03-03 10:45:00,V3,72,89,50,13.04006,77.85663
2024-03-03 10:45:00,V4,89,73,60,13.10858,77.87488
2024-03-03 10:45:00,V5,19,78,63,13.60794,77.51128
2024-03-03 10:50:00,V1,110,101,23,13.17901,77.85977
2024-03-03 10:50:00,V2,6,105,83,13.42122,77.80734
2024-03-03 10:50:00,V3,6,113,76,13.62215,77.64423
2024-03-03 10:50:00,V4,112,86,89,13.65483,78.27911
2024-03-03 10:50:00,V5,120,120,89,13.22518,78.20192
2024-03-03 10:55:00,V1,93,101,11,13.20794,78.0458
2024-03-03 10:55:00,V2,5,100,18,13.20668,77.9126
2024-03-03 10:55:00,V3,27,118,15,13.5558,78.2269
2024-03-03 10:55:00,V4,111,90,52,13.13431,78.03939
2024-03-03 10:55:00,V5,111,79,23,13.43719,77.93987
2024-03-03 11:00:00,V1,79,83,52,13.11299,77.56644
2024-03-03 11:00:00,V2,101,114,17,13.86121,77.60252
2024-03-03 11:00:00,V3,20,118,86,13.60605,78.47843
2024-03-03 11:00:00,V4,22,119,71,13.31918,77.56922
2024-03-03 11:00:00,V5,65,92,77,13.60441,78.47222
2024-03-03 11:05:00,V1,117,103,89,13.62386,78.03872
2024-03-03 11:05:00,V2,104,104,95,13.02324,78.39777
2024-03-03 11:05:00,V3,101,98,59,13.02511,78.00351
2024-03-03 11:05:00,V4,4,98,38,13.17934,77.72515
2024-03-03 11:05:00,V5,78,87,61,13.58944,77.84419
2024-03-03 11:10:00,V1,50,100,37,13.31322,77.66419
2024-03-03 11:10:00,V2,91,73,58,12.92438,78.08728
2024-03-03 11:10:00,V3,42,84,74,13.02336,77.81672
2024-03-03 11:10:00,V4,70,114,61,13.27745,78.06044
2024-03-03 11:10:00,V5,9,102,12,13.51245,77.68152
2024-03-03 11:15:00,V1,23,105,32,13.68221,77.51315
2024-03-03 11:15:00,V2,98,87,72,13.37556,78.47371
2024-03-03 11:15:00,V3,111,105,74,13.69495,78.24909
2024-03-03 11:15:00,V4,46,116,84,12.94899,78.43462
2024-03-03 11:15:00,V5,39,107,73,12.96311,78.38969
2024-03-03 11:20:00,V1,51,76,35,13.5724,77.50831
2024-03-03 11:20:00,V2,16,117,24,12.98421,78.27877
2024-03-03 11:20:00,V3,60,105,53,13.02946,78.29816
2024-03-03 11:20:00,V4,57,112,41,13.79801,78.36407
2024-03-03 11:20:00,V5,8,95,58,13.12836,78.40009
2024-03-03 11:25:00,V1,55,94,52,13.52666,77.65078
2024-03-03 11:25:00,V2,66,81,46,13.68393,77.51268
2024-03-03 11:25:00,V3,12,91,62,12.98041,77.92378
2024-03-03 11:25:00,V4,78,116,10,12.97742,78.24775
2024-03-03 11:25:00,V5,101,92,48,13.47901,77.82873
2024-03-03 11:30:00,V1,32,103,42,13.82019,77.90885
2024-03-03 11:30:00,V2,95,90,18,13.43648,78.41034
2024-03-03 11:30:00,V3,71,112,47,13.85184,78.02894
2024-03-03 11:30:00,V4,120,82,20,13.49966,78.04353
2024-03-03 11:30:00,V5,59,89,33,13.04472,78.01511
2024-03-03 11:35:00,V1,92,100,34,13.85034,77.51087
2024-03-03 11:35:00,V2,7,85,46,13.47408,78.20323
2024-03-03 11:35:00,V3,16,99,14,13.30848,78.39948
2024-03-03 11:35:00,V4,18,81,57,12.97435,77.51773
2024-03-03 11:35:00,V5,97,80,85,13.67878,78.45674
2024-03-03 11:40:00,V1,14,117,89,13.76359,77.76289
2024-03-03 11:40:00,V2,8,85,58,13.07416,78.21073
2024-03-03 11:40:00,V3,73,106,69,13.73431,78.08769
2024-03-03 11:40:00,V4,64,104,73,13.75041,77.92617
2024-03-03 11:40:00,V5,40,118,35,13.30133,77.75413
2024-03-03 11:45:00,V1,43,79,81,13.74179,77.96065
2024-03-03 11:45:00,V2,63,100,35,13.36319,78.20898
2024-03-03 11:45:00,V3,21,113,16,13.18372,78.04799
2024-03-03 11:45:00,V4,82,84,30,13.41596,77.8129
2024-03-03 11:45:00,V5,25,79,95,13.04301,78.21014
2024-03-03 11:50:00,V1,48,74,25,13.66938,77.96661
2024-03-03 11:50:00,V2,81,91,87,13.86355,77.8199
2024-03-03 11:50:00,V3,80,80,22,13.54699,77.53237
2024-03-03 11:50:00,V4,41,81,98,13.3196,78.01005
2024-03-03 11:50:00,V5,72,72,24,13.87672,78.01699
2024-03-03 11:55:00,V1,2,98,20,13.51928,77.90363
2024-03-03 11:55:00,V2,85,114,55,13.70823,77.93766
2024-03-03 11:55:00,V3,57,83,43,13.30117,78.36148
2024-03-03 11:55:00,V4,36,118,87,13.02587,78.46588
2024-03-03 11:55:00,V5,91,114,89,13.00899,77.81306
2024-03-03 12:00:00,V1,97,94,54,13.85592,78.1687
2024-03-03 12:00:00,V2,75,86,41,13.13712,78.22271
2024-03-03 12:00:00,V3,120,91,37,13.31437,78.4699
2024-03-03 12:00:00,V4,35,74,22,13.67062,77.75047
2024-03-03 12:00:00,V5,96,103,10,13.78397,78.05247
2024-03-03 12:05:00,V1,105,91,54,13.26906,77.81842
2024-03-03 12:05:00,V2,43,102,79,13.5159,77.84996
2024-03-03 12:05:00,V3,105,85,89,13.1595,78.31815
2024-03-03 12:05:00,V4,93,117,93,13.63722,77.7682
2024-03-03 12:05:00,V5,53,86,36,13.43123,78.4124
2024-03-03 12:10:00,V1,83,88,37,13.75431,77.66846
2024-03-03 12:10:00,V2,38,96,73,13.50452,77.85151
2024-03-03 12:10:00,V3,22,88,33,13.50788,78.39256
2024-03-03 12:10:00,V4,16,114,76,13.37848,77.96343
2024-03-03 12:10:00,V5,58,76,56,13.29297,78.37979
2024-03-03 12:15:00,V1,87,92,76,13.80452,77.74083
2024-03-03 12:15:00,V2,71,96,56,13.89676,77.79729
2024-03-03 12:15:00,V3,32,70,64,13.51228,77.89792
2024-03-03 12:15:00,V4,22,71,71,13.09659,77.52011
2024-03-03 12:15:00,V5,90,112,58,13.53916,78.33061
2024-03-03 12:20:00,V1,6,84,13,13.0764,78.04846
2024-03-03 12:20:00,V2,75,117,50,13.61541,77.54885
2024-03-03 12:20:00,V3,78,91,91,13.16556,78.49557
2024-03-03 12:20:00,V4,9,70,67,13.65783,78.11081
2024-03-03 12:20:00,V5,24,103,95,12.92374,78.09682
2024-03-03 12:25:00,V1,62,82,93,13.12328,77.65867
2024-03-03 12:25:00,V2,62,79,71,12.97688,77.92244
2024-03-03 12:25:00,V3,29,71,60,13.09967,77.8883
2024-03-03 12:25:00,V4,88,79,59,13.39613,78.08115
2024-03-03 12:25:00,V5,80,84,88,13.85045,77.92216
2024-03-03 12:30:00,V1,94,120,95,13.41664,77.59484
2024-03-03 12:30:00,V2,0,89,29,12.94025,78.29876
2024-03-03 12:30:00,V3,73,90,42,12.93368,78.47047
2024-03-03 12:30:00,V4,92,97,33,13.42554,77.76761
2024-03-03 12:30:00,V5,75,108,72,13.2108,77.80887
2024-03-03 12:35:00,V1,89,79,61,13.29628,77.88821
2024-03-03 12:35:00,V2,44,105,92,13.39921,78.09563
2024-03-03 12:35:00,V3,41,77,64,13.74652,78.44365
2024-03-03 12:35:00,V4,86,120,97,13.80496,78.46798
2024-03-03 12:35:00,V5,58,113,75,12.97845,78.31284
2024-03-03 12:40:00,V1,72,103,42,12.94356,77.74349
2024-03-03 12:40:00,V2,62,85,43,13.7807,77.61764
2024-03-03 12:40:00,V3,81,118,91,13.02619,77.80765
2024-03-03 12:40:00,V4,60,103,100,13.03581,77.80364
2024-03-03 12:40:00,V5,27,112,79,13.19727,78.44083
2024-03-03 12:45:00,V1,85,102,88,13.44648,78.30775
2024-03-03 12:45:00,V2,13,100,97,13.17946,77.7082
2024-03-03 12:45:00,V3,115,73,62,13.44109,78.13895
2024-03-03 12:45:00,V4,82,117,87,13.87473,78.07727
2024-03-03 12:45:00,V5,107,115,62,13.00702,77.9856
2024-03-03 12:50:00,V1,75,104,62,13.27644,77.59943
2024-03-03 12:50:00,V2,111,91,54,13.12341,77.55691
2024-03-03 12:50:00,V3,90,109,65,13.81548,78.00359
2024-03-03 12:50:00,V4,120,83,33,13.39207,77.68275
2024-03-03 12:50:00,V5,1,106,59,13.77142,78.08712
2024-03-03 12:55:00,V1,33,90,16,13.72931,78.11629
2024-03-03 12:55:00,V2,117,87,47,13.83833,78.29891
2024-03-03 12:55:00,V3,78,91,73,12.97641,77.63643
2024-03-03 12:55:00,V4,8,116,92,13.24527,78.39116
2024-03-03 12:55:00,V5,49,112,68,13.19607,78.18378
2024-03-03 13:00:00,V1,25,96,40,13.44722,78.17256
2024-03-03 13:00:00,V2,44,90,19,13.72633,78.46627
2024-03-03 13:00:00,V3,105,74,89,13.59602,77.655
2024-03-03 13:00:00,V4,100,108,43,13.32892,78.23778
2024-03-03 13:00:00,V5,14,108,48,13.6356,78.26978
2024-03-03 13:05:00,V1,8,77,45,13.46602,77.90928
2024-03-03 13:05:00,V2,31,71,49,13.73909,77.58371
2024-03-03 13:05:00,V3,52,117,70,13.38688,77.7584
2024-03-03 13:05:00,V4,37,79,15,13.64585,77.80734
2024-03-03 13:05:00,V5,35,80,74,13.42887,78.37855
2024-03-03 13:10:00,V1,97,73,73,13.57298,77.98606
2024-03-03 13:10:00,V2,11,71,32,13.04893,78.42279
2024-03-03 13:10:00,V3,17,112,40,13.06395,77.66721
2024-03-03 13:10:00,V4,96,74,95,13.64181,77.65393
2024-03-03 13:10:00,V5,55,110,29,12.99583,77.61744
2024-03-03 13:15:00,V1,42,85,94,13.60677,78.04941
2024-03-03 13:15:00,V2,112,72,20,13.00362,78.07475
2024-03-03 13:15:00,V3,25,115,39,13.78176,78.29564
2024-03-03 13:15:00,V4,30,80,44,13.09218,78.17462
2024-03-03 13:15:00,V5,69,109,77,13.80085,77.68602
2024-03-03 13:20:00,V1,47,98,78,13.59556,78.39966
2024-03-03 13:20:00,V2,26,77,53,13.32159,77.87066
2024-03-03 13:20:00,V3,115,112,72,13.1588,78.39737
2024-03-03 13:20:00,V4,101,94,66,13.1406,77.90662
2024-03-03 13:20:00,V5,108,80,20,13.3573,77.57942
2024-03-03 13:25:00,V1,65,70,14,13.86864,78.15611
2024-03-03 13:25:00,V2,53,78,83,13.10633,77.55218
2024-03-03 13:25:00,V3,42,100,48,13.13609,78.10261
2024-03-03 13:25:00,V4,56,99,60,13.68198,78.13038
2024-03-03 13:25:00,V5,65,78,77,13.75778,78.12392
2024-03-03 13:30:00,V1,53,85,23,13.55388,78.05809
2024-03-03 13:30:00,V2,7,87,61,13.46965,77.78226
2024-03-03 13:30:00,V3,26,95,62,13.59462,78.32088
2024-03-03 13:30:00,V4,77,80,38,13.02734,78.21208
2024-03-03 13:30:00,V5,83,75,28,13.21879,78.38176
2024-03-03 13:35:00,V1,113,85,75,13.14344,78.36675
2024-03-03 13:35:00,V2,70,78,36,12.96021,77.71082
2024-03-03 13:35:00,V3,94,114,74,13.34121,77.66415
2024-03-03 13:35:00,V4,27,101,95,12.98302,77.60749
2024-03-03 13:35:00,V5,74,107,29,13.45383,78.22155
2024-03-03 13:40:00,V1,99,104,95,13.10123,78.22974
2024-03-03 13:40:00,V2,102,74,88,13.55429,78.28365
2024-03-03 13:40:00,V3,11,74,40,13.6546,77.9326
2024-03-03 13:40:00,V4,54,77,27,13.05611,78.27431
2024-03-03 13:40:00,V5,89,93,25,13.81151,77.66172
2024-03-03 13:45:00,V1,62,76,11,13.28916,78.26507
2024-03-03 13:45:00,V2,98,87,25,13.13468,77.86843
2024-03-03 13:45:00,V3,41,120,61,13.17567,78.15765
2024-03-03 13:45:00,V4,2,112,80,13.82372,78.32846
2024-03-03 13:45:00,V5,92,92,64,13.30405,77.89521
2024-03-03 13:50:00,V1,61,72,40,13.07746,77.62822
2024-03-03 13:50:00,V2,72,106,58,12.95752,78.07519
2024-03-03 13:50:00,V3,115,85,83,13.56606,77.94866
2024-03-03 13:50:00,V4,43,76,62,13.74877,78.2418
2024-03-03 13:50:00,V5,35,95,76,13.51902,78.13187
2024-03-03 13:55:00,V1,74,83,79,13.79536,77.74773
2024-03-03 13:55:00,V2,57,91,13,13.06309,77.94982
2024-03-03 13:55:00,V3,15,106,68,13.41907,77.8239
2024-03-03 13:55:00,V4,61,111,64,13.01811,78.29601
2024-03-03 13:55:00,V5,88,100,13,13.74195,77.96473
2024-03-03 14:00:00,V1,49,106,46,13.18697,78.4573
2024-03-03 14:00:00,V2,103,78,74,13.63242,77.69484
2024-03-03 14:00:00,V3,106,116,78,13.79952,77.70753
2024-03-03 14:00:00,V4,43,85,74,13.60673,77.64245
2024-03-03 14:00:00,V5,3,71,52,13.49849,78.03893
2024-03-03 14:05:00,V1,94,97,11,13.21581,78.43213
2024-03-03 14:05:00,V2,61,119,41,13.13582,78.30081
2024-03-03 14:05:00,V3,68,104,68,13.36884,78.29451
2024-03-03 14:05:00,V4,85,87,28,13.25652,77.65722
2024-03-03 14:05:00,V5,112,71,56,13.23439,77.79828
2024-03-03 14:10:00,V1,59,103,29,13.86847,78.17649
2024-03-03 14:10:00,V2,62,112,64,13.2536,78.02209
2024-03-03 14:10:00,V3,97,74,95,13.51616,77.79039
2024-03-03 14:10:00,V4,102,103,66,13.58503,78.15389
2024-03-03 14:10:00,V5,80,104,99,13.44175,78.4535
2024-03-03 14:15:00,V1,8,96,23,13.18725,77.758
2024-03-03 14:15:00,V2,71,107,29,12.92455,78.42839
2024-03-03 14:15:00,V3,59,104,70,13.20916,77.53291
2024-03-03 14:15:00,V4,43,95,28,13.74413,77.93918
2024-03-03 14:15:00,V5,61,82,11,13.77427,78.03653
2024-03-03 14:20:00,V1,1,94,27,13.68073,78.49947
2024-03-03 14:20:00,V2,22,107,89,13.02691,78.29014
2024-03-03 14:20:00,V3,79,78,70,13.8775,77.73606
2024-03-03 14:20:00,V4,59,100,78,13.63209,77.59077
2024-03-03 14:20:00,V5,21,92,30,13.33362,78.36132
2024-03-03 14:25:00,V1,54,115,93,13.81294,77.90268
2024-03-03 14:25:00,V2,79,74,93,13.58718,78.09941
2024-03-03 14:25:00,V3,52,117,94,13.77587,77.70889
2024-03-03 14:25:00,V4,105,70,75,13.54425,77.93856
2024-03-03 14:25:00,V5,8,71,48,13.4613,77.77714
2024-03-03 14:30:00,V1,46,96,79,13.61416,77.53334
2024-03-03 14:30:00,V2,31,81,25,13.75692,78.18088
2024-03-03 14:30:00,V3,83,108,25,13.35756,78.22423
2024-03-03 14:30:00,V4,27,87,73,13.39577,77.61285
2024-03-03 14:30:00,V5,12,97,74,13.01634,77.98447
2024-03-03 14:35:00,V1,53,85,37,13.80893,78.35998
2024-03-03 14:35:00,V2,6,93,98,13.73534,77.62674
2024-03-03 14:35:00,V3,3,86,23,13.19832,77.98872
2024-03-03 14:35:00,V4,102,73,25,13.60339,78.47402
2024-03-03 14:35:00,V5,74,120,96,13.53258,77.826
2024-03-03 14:40:00,V1,0,75,37,13.01672,78.30352
2024-03-03 14:40:00,V2,77,82,37,13.76136,78.36002
2024-03-03 14:40:00,V3,55,98,33,13.09404,78.35364
2024-03-03 14:40:00,V4,42,110,35,13.84711,77.65714
2024-03-03 14:40:00,V5,118,119,28,13.17762,77.89899
2024-03-03 14:45:00,V1,117,85,13,13.26552,77.74798
2024-03-03 14:45:00,V2,34,90,66,13.29352,77.79874
2024-03-03 14:45:00,V3,56,71,60,13.21149,77.94761
2024-03-03 14:45:00,V4,30,99,86,13.63945,77.62712
2024-03-03 14:45:00,V5,11,102,17,13.52496,77.62122
2024-03-03 14:50:00,V1,19,72,62,13.11851,77.71121
2024-03-03 14:50:00,V2,108,85,54,13.76462,77.68651
2024-03-03 14:50:00,V3,61,80,26,13.16388,77.99984
2024-03-03 14:50:00,V4,3,96,33,12.9643,78.3001
2024-03-03 14:50:00,V5,101,80,97,13.40874,78.46749
2024-03-03 14:55:00,V1,58,94,99,13.57844,78.06951
2024-03-03 14:55:00,V2,27,116,38,13.71101,77.62023
2024-03-03 14:55:00,V3,39,85,94,13.07176,77.87072
2024-03-03 14:55:00,V4,26,83,31,13.57611,78.23606
2024-03-03 14:55:00,V5,55,76,95,13.51648,77.66778
2024-03-03 15:00:00,V1,73,76,81,13.75594,77.56343
2024-03-03 15:00:00,V2,54,70,66,13.0914,78.26864
2024-03-03 15:00:00,V3,118,85,43,13.73556,78.4853
2024-03-03 15:00:00,V4,95,72,96,13.54544,77.96588
2024-03-03 15:00:00,V5,99,79,66,13.07141,77.664
2024-03-03 15:05:00,V1,44,110,31,13.10602,78.49284
2024-03-03 15:05:00,V2,51,98,78,13.01058,77.81847
2024-03-03 15:05:00,V3,93,107,91,13.78535,77.99394
2024-03-03 15:05:00,V4,30,101,56,13.65733,77.59458
2024-03-03 15:05:00,V5,17,117,28,13.43073,77.98812
2024-03-03 15:10:00,V1,115,114,99,13.68993,78.23803
2024-03-03 15:10:00,V2,89,89,77,13.55939,78.27733
2024-03-03 15:10:00,V3,63,83,37,13.10096,77.57663
2024-03-03 15:10:00,V4,37,101,97,13.33285,78.20252
2024-03-03 15:10:00,V5,77,117,53,13.80555,77.97058
2024-03-03 15:15:00,V1,9,87,59,13.51543,78.17316
2024-03-03 15:15:00,V2,34,71,16,13.72579,77.61842
2024-03-03 15:15:00,V3,50,91,17,13.08018,78.17315
2024-03-03 15:15:00,V4,79,78,35,13.57509,77.84692
2024-03-03 15:15:00,V5,33,94,92,13.78993,78.39323
2024-03-03 15:20:00,V1,1,84,66,13.21376,77.64741
2024-03-03 15:20:00,V2,65,72,54,13.27488,77.52056
2024-03-03 15:20:00,V3,26,108,69,13.30111,77.78271
2024-03-03 15:20:00,V4,14,92,72,13.00435,77.94921
2024-03-03 15:20:00,V5,51,106,95,13.84423,77.77182
2024-03-03 15:25:00,V1,35,81,37,13.77116,77.78054
2024-03-03 15:25:00,V2,85,75,60,13.26654,78.35364
2024-03-03 15:25:00,V3,119,115,33,13.85767,77.97444
2024-03-03 15:25:00,V4,94,103,99,13.0663,78.03959
